pool_id,source_row_id,province,city,issuer_name,validation_status,label_source,surrogate_status,formal_event_found,formal_event_summary,continued_function_found,continued_function_summary,exit_type,confidence,source_coverage_score,continued_function_evidence_score,alternative_label,missing_information,classification_rationale,evidence_basis,needs_human_review,labeler
harvest_0096,sch_20260630_0096,,,泰州市城市建设投资集团有限公司,not_validated,codex_surrogate,labeled,true,元。 泰州市城市产业投资控股集团有限公司作为出资人仅以出资额为限承担有限责任， 相关举措债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公 司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。 （1）发行人及子公司不存在“名股实债”的情况；（2）发行人及子公司不存在土地 开发整理业务；涉及保,true,市场交易商协会指定的信息披露平台，提前披露有关信息。发行人承 诺发行本期债务融资工具不涉及重复匡算募集资金用途的情况。 （三）业务运营情况 发行人是泰州市重要的基础设施建设和投融资主体，2019年之前公司业务板块主 要分为基础设施建设、房地产开发业务和融资担保业务三个板块。其中发行人营业收 入和毛利润主要来源于基础设施建行业务,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0096_001; doc_sch_20260630_0096_002; doc_sch_20260630_0096_003; doc_sch_20260630_0096_004; doc_sch_20260630_0096_005; doc_sch_20260630_0096_007,true,Codex GPT-5; conservative source-packet screening
harvest_0097,sch_20260630_0097,,,天津津南城市建设投资有限公司,not_validated,codex_surrogate,labeled,true,津市津南区人民政府国有资产监督管理委员会作为出资人仅 以出资额为限承担有限责任，相关举借债务由发行人作为独立法人负 责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职 能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 发行人主要业务板块如下： （1）委托代建业务 委托代建业务是发行人的主要业务，作为天,true,关的经济利益很可能流入企业； （2）该固定资产的成本能够可靠地计量。 2．固定资产分类 根据本公司实际情况确定固定资产类别，包括：房屋及建筑物、工业园区及示范镇基础设施、 机器设备、运输设备、办公及电子设备等。 3．折旧方法 固定资产折旧采用年限平均法分类计提，根据固定资产类别、预计使用寿命和预计净残值率确 定折旧率。如固定资,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0097_003; doc_sch_20260630_0097_004; doc_sch_20260630_0097_005; doc_sch_20260630_0097_006,true,Codex GPT-5; conservative source-packet screening
harvest_0098,sch_20260630_0098,,,江苏交通控股有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809757.html,true,Codex GPT-5; conservative source-packet screening
harvest_0099,sch_20260630_0099,,,东莞市交通投资控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,"注册成立，本公司的统一社会信用代码为 91441900198030116R。 注册资本：人民币 363,000 万元。 法定代表人：万辉。 本公司经营范围：交通基础设施投资、建设、经营、管理与养护；公共交通、 小额消费、公用事业等城市一卡通的投资、经营和管理；公共客运、客运站（配 客点）经营、水路运输、港口经营、仓储服务、交通",unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0099_001; doc_sch_20260630_0099_002; doc_sch_20260630_0099_004; doc_sch_20260630_0099_005; doc_sch_20260630_0099_006; doc_sch_20260630_0099_007,true,Codex GPT-5; conservative source-packet screening
harvest_0100,sch_20260630_0100,,,泰州市城市建设投资集团有限公司,not_validated,codex_surrogate,labeled,true,29亿元。 泰州市城市产业投资控股集团有限公司作为出资人仅以出资额为限承担有限责任， 相关债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不 承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。 （1）发行人及子公司不存在“名股实债”的情况；（2）发行人及子公司不存在土地 开发整理业务；涉及保,true,劳务成本 金额确认提供的劳务收入，并将己发生的劳务成本作为当期费用。已经发生的劳务成本如预计 不能得到补偿的，则不确认收入。 3、 公司对于政府委托开发建设的基础设施建设项目， 根据委托协议， 在项目完工并与政府 办理基础设施建设工程项目的移交结算协议后，确认相应的基础设施建设业务收入。 二十五、合同成本 合同成本分为合,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0100_001; doc_sch_20260630_0100_002; doc_sch_20260630_0100_003; doc_sch_20260630_0100_004; doc_sch_20260630_0100_005; doc_sch_20260630_0100_006; doc_sch_20260630_0100_008; doc_sch_20260630_0100_009,true,Codex GPT-5; conservative source-packet screening
harvest_0101,sch_20260630_0101,,,山西建设投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809987.html,true,Codex GPT-5; conservative source-packet screening
harvest_0102,sch_20260630_0102,,,淮安市投资控股集团有限公司,not_validated,codex_surrogate,labeled,true,限公司 2026 年度第三期超短期融资券募集说明书 33 资额为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人 将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起 新增债务依法不属于地方政府债务。 1、发行人及合并范围子公司不存在“名股实债”的情况 发行人及其下属子公司不存在以“名,true,》（生态环境部令第 24 号）中规定的应当履行 环境信息披露义务的主体。 --- page 3 --- 2 风险提示 1、经济周期风险 发行人承担的水利、市政基础设施建设具有资本投入大、投资回收期长的特 点。经济的周期性波动以及国家宏观调控措施的变化对土地出让市场以及城市基 础设施投资建设均会产生较大影响。如果未来经济增长放,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0102_001; doc_sch_20260630_0102_002; doc_sch_20260630_0102_004; doc_sch_20260630_0102_005; doc_sch_20260630_0102_006; doc_sch_20260630_0102_007; doc_sch_20260630_0102_008,true,Codex GPT-5; conservative source-packet screening
harvest_0103,sch_20260630_0103,,,无锡市国联发展(集团)有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809681.html,true,Codex GPT-5; conservative source-packet screening
harvest_0104,sch_20260630_0104,,,无锡市国联发展(集团)有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260617_1808742.html,true,Codex GPT-5; conservative source-packet screening
harvest_0105,sch_20260630_0105,,,中交路桥建设有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260617_1808659.html,true,Codex GPT-5; conservative source-packet screening
harvest_0106,sch_20260630_0106,,,泉州交通发展集团有限责任公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260616_1807806.html,true,Codex GPT-5; conservative source-packet screening
harvest_0107,sch_20260630_0107,,,保利久联控股集团有限责任公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260630_1817421.html,true,Codex GPT-5; conservative source-packet screening
harvest_0108,sch_20260630_0108,,,吉安市城市建设投资开发有限公司,not_validated,codex_surrogate,labeled,true,区城南吉安城控大厦 6 楼 吉安市人民政府作为出资人仅以出资额为限承担有限责任，相关举借债务 由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不 承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 1、发行人及其并表子公司不存在“名股实债”的情况。 2、发行人及其并表子公司主营业务中,true,吉州区北京路 18 号吉安市城市发展总部经济大厦 统一社会信用代码：91360800723903449K 法定代表人：卢愉 1.2 公司经营范围 经营范围：城市基础设施项目投资建设；土地整理开发；城市其它有形、无形资产的开 发经营；城市建设项目投资、服务；水利设施基本建设综合配套项目。（依法须经批准的项 目，经相关部门批准后方,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0108_001; doc_sch_20260630_0108_002; doc_sch_20260630_0108_003; doc_sch_20260630_0108_004; doc_sch_20260630_0108_005; doc_sch_20260630_0108_008,true,Codex GPT-5; conservative source-packet screening
