pool_id,source_row_id,province,city,issuer_name,label_source,surrogate_status,screening_status,screening_label,exit_type,confidence,source_coverage_score,continued_function_evidence_score,usable_for_llm_screening,usable_for_exit_type_analysis,usable_for_validation_adjustment,formal_event_found,continued_function_found,missing_information,evidence_basis,needs_human_review
harvest_0174,sch_20260630_0174,,,广西交通投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0174_001; doc_sch_20260630_0174_002; doc_sch_20260630_0174_003; doc_sch_20260630_0174_004; doc_sch_20260630_0174_005; doc_sch_20260630_0174_006; doc_sch_20260630_0174_007; doc_sch_20260630_0174_009,true
harvest_0175,sch_20260630_0175,,,青岛上合控股发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0175_001; doc_sch_20260630_0175_002; doc_sch_20260630_0175_003; doc_sch_20260630_0175_005; doc_sch_20260630_0175_007,true
harvest_0176,exp_20260703_0001,,,蚌埠市城市投资控股有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp_20260703_0001_001; doc_exp_20260703_0001_004; doc_exp_20260703_0001_005; doc_exp_20260703_0001_006,true
harvest_0177,exp_20260703_0002,,,广州交通投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp_20260703_0002_002; doc_exp_20260703_0002_004; doc_exp_20260703_0002_005; doc_exp_20260703_0002_006; doc_exp_20260703_0002_007; doc_exp_20260703_0002_008; doc_exp_20260703_0002_010,true
harvest_0178,exp_20260703_0003,,,河南交通投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_exp_20260703_0003_004; doc_exp_20260703_0003_006; doc_exp_20260703_0003_007; doc_exp_20260703_0003_008; doc_exp_20260703_0003_009; doc_exp_20260703_0003_010; doc_exp_20260703_0003_011; doc_exp_20260703_0003_012,true
harvest_0179,exp_20260703_0004,,,成都产业投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp_20260703_0004_005; doc_exp_20260703_0004_006; doc_exp_20260703_0004_007,true
harvest_0180,exp_20260703_0005,,,天津国有资本投资运营有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_exp_20260703_0005_004; doc_exp_20260703_0005_005; doc_exp_20260703_0005_010,true
harvest_0181,exp_20260703_0007,,,晋江市国有资本投资运营有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp_20260703_0007_002; doc_exp_20260703_0007_003; doc_exp_20260703_0007_004; doc_exp_20260703_0007_008,true
harvest_0182,exp_20260703_0008,,,晋中市公用基础设施投资控股(集团)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp_20260703_0008_001; doc_exp_20260703_0008_002; doc_exp_20260703_0008_005; doc_exp_20260703_0008_007,true
harvest_0183,exp_20260703_0015,,,北京市海淀区国有资本运营有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp_20260703_0015_001; doc_exp_20260703_0015_002; doc_exp_20260703_0015_005; doc_exp_20260703_0015_006; doc_exp_20260703_0015_007; doc_exp_20260703_0015_008,true
harvest_0184,exp_20260703_0018,,,北京市海淀区国有资本运营有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp_20260703_0018_001; doc_exp_20260703_0018_002; doc_exp_20260703_0018_004; doc_exp_20260703_0018_005; doc_exp_20260703_0018_006; doc_exp_20260703_0018_010,true
harvest_0185,exp_20260703_0019,,,晋中市公用基础设施投资控股(集团)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp_20260703_0019_001; doc_exp_20260703_0019_003; doc_exp_20260703_0019_004; doc_exp_20260703_0019_005; doc_exp_20260703_0019_006,true
harvest_0186,exp_20260703_0021,,,广州产业投资控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_exp_20260703_0021_001; doc_exp_20260703_0021_002; doc_exp_20260703_0021_003; doc_exp_20260703_0021_004; doc_exp_20260703_0021_005; doc_exp_20260703_0021_006,true
harvest_0187,exp_20260703_0022,,,广州产业投资控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_exp_20260703_0022_001; doc_exp_20260703_0022_002; doc_exp_20260703_0022_003; doc_exp_20260703_0022_004; doc_exp_20260703_0022_005; doc_exp_20260703_0022_006,true
harvest_0188,exp2_20260703_0001,,,许昌市城投发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp2_20260703_0001_012; doc_exp2_20260703_0001_013,true
harvest_0189,exp2_20260703_0002,,,北控水务集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_exp2_20260703_0002_002; doc_exp2_20260703_0002_004; doc_exp2_20260703_0002_008; doc_exp2_20260703_0002_009,true
harvest_0190,exp2_20260703_0003,,,淮安新城投资开发集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp2_20260703_0003_005; doc_exp2_20260703_0003_007,true
harvest_0191,exp2_20260703_0009,,,南京江北新城投资发展有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp2_20260703_0009_006; doc_exp2_20260703_0009_007,true
harvest_0192,exp2_20260703_0010,,,南京江北新城投资发展有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp2_20260703_0010_003; doc_exp2_20260703_0010_007,true
harvest_0193,exp2_20260703_0018,,,昆明市土地开发投资经营有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp2_20260703_0018_003; doc_exp2_20260703_0018_004; doc_exp2_20260703_0018_006; doc_exp2_20260703_0018_007,true
harvest_0194,exp2_20260703_0021,,,宁波文旅会展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_exp2_20260703_0021_001; doc_exp2_20260703_0021_003; doc_exp2_20260703_0021_005; doc_exp2_20260703_0021_008; doc_exp2_20260703_0021_009,true
harvest_0195,exp2_20260703_0022,,,北京亦庄国际投资发展有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_exp2_20260703_0022_001; doc_exp2_20260703_0022_002; doc_exp2_20260703_0022_003,true
harvest_0196,exp2_20260703_0023,,,北京亦庄国际投资发展有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_exp2_20260703_0023_001; doc_exp2_20260703_0023_003; doc_exp2_20260703_0023_005,true
